gx     gy    gz     ax    ay    az
64871  171  64581  63756  18996  58286
64874  165  64581  63952  18511  58521
64870  173  64573  63367  16917  59894
64877  174  64576  63584  15846  61993
64883  173  64569  64654  14951  63108
64869  178  64580  453  13955  64537
64866  174  64578  931  12591  64584
64876  178  64582  1025  11700  64441
64880  172  64578  586  11576  63230
64870  171  64574  279  11451  62234
64873  188  64577  491  12514  62095
64871  177  64579  907  13059  61800
64885  174  64586  698  13707  62114
64871  175  64579  51  14441  62714
64874  164  64575  64836  15978  62237
64886  182  64586  166  19050  61564
64866  170  64566  888  21359  61694
64869  165  64582  452  23214  62010
64881  161  64575  873  24616  62324
64881  162  64587  1194  24789  62219
64883  165  64585  65531  26899  60390
64880  169  64588  64546  27523  58741
64875  170  64595  65005  27052  60020
64876  166  64576  212  26483  61263
64876  181  64583  533  25906  61141
64864  175  64581  64859  25463  59756
64875  166  64579  63562  24770  58400
64878  168  64571  62728  23243  57392
64868  173  64577  61705  21608  56921
64871  167  64581  61900  19494  56961
64878  179  64585  62156  17751  57511
64864  158  64579  62224  16537  59200
64870  167  64578  61858  15162  59876
64867  184  64585  61531  13412  60220
64879  176  64578  61071  13170  62340
64882  183  64576  61259  13249  62752
64872  169  64590  61378  13005  63642
64869  174  64584  61008  12249  63769
64879  166  64586  60550  11681  63559
64867  170  64586  60382  11310  63038
64873  180  64577  60219  10934  62679
64877  170  64568  59581  10935  61859
64875  188  64579  57928  11381  61721
64872  173  64578  56605  12954  59981
64878  179  64575  57481  15519  60873
64874  171  64583  58714  16503  63278
64874  174  64578  59501  17895  62556
64883  171  64586  58817  19747  62192
64867  180  64583  58418  17911  63037
64871  178  64582  59736  16703  63166
64882  168  64583  61451  17345  61734
64890  167  64584  62279  19278  59684
64863  168  64583  61985  20881  58505
64881  169  64588  61327  20447  58183
64871  161  64582  61177  20294  57648
64872  161  64580  61822  19597  57857
64881  170  64581  62738  18814  58786
64877  163  64583  64024  17191  59668
64871  177  64579  64599  15449  60189
64875  167  64578  64746  14173  60336
64880  163  64586  64129  13736  60346
64868  166  64581  37  15749  60945
64871  176  64592  1268  16187  63221
64879  164  64570  391  16383  64899
64875  172  64580  65099  16575  64336
64859  178  64594  64970  16888  61558
64871  171  64596  702  18253  59214
64888  170  64582  725  20553  57774
64861  181  64581  52  22881  58009
64890  179  64578  64844  24402  58186
64875  173  64577  64480  24030  58739
64868  171  64581  63828  22989  58136
64869  172  64576  62264  23858  54123
64877  176  64587  60766  26836  51865
64890  174  64568  60969  25191  53531
64858  168  64581  61263  24239  56286
64882  173  64577  60843  24847  58651
64868  173  64585  59765  25206  57658
64874  173  64575  59501  24662  55646
64867  183  64574  59154  23351  53850
64870  168  64570  59632  21476  52841
64869  176  64573  60094  18739  53177
64877  183  64581  60518  16736  52965
64883  173  64581  60853  15220  54111
64889  172  64589  60694  13912  55884
64887  176  64588  60133  12288  55996
64886  164  64583  59657  11766  59337
64867  162  64580  59690  11643  59833
64878  171  64579  59147  10806  60731
64877  154  64587  59108  10452  61017
64880  176  64591  59226  9950  60566
64861  166  64578  59991  10191  59770
64873  171  64583  59253  11443  60123
64878  165  64586  58009  11978  59745
64893  166  64589  56817  11987  60053
64883  164  64582  55444  12565  59535
64887  155  64579  58063  15445  57912
64862  170  64584  60297  16638  58231
64883  177  64579  58551  20045  61041
64882  159  64591  57138  21716  63165
64862  176  64586  58915  17885  64625
64869  170  64580  60375  16627  62305
64865  154  64576  60088  16976  59685
64866  164  64582  58882  18263  57402
64876  166  64591  60055  19228  56124
64858  174  64582  61118  20053  55821
64883  176  64584  61552  20303  56995
64866  176  64576  62299  19016  58479
64888  165  64571  63649  16820  60038
64873  162  64579  64641  14648  61652
64878  191  64575  64394  12978  62417
64880  172  64582  64859  13257  62777
64879  161  64581  475  13565  61793
64865  174  64574  426  13760  62345
64877  178  64579  65497  14453  62541
64882  176  64583  194  15047  62161
64875  169  64574  449  16210  60967
64868  185  64575  418  17931  61027
64886  182  64570  365  18935  61434
64876  167  64575  192  20358  61258
64865  175  64579  282  22444  60052
64891  163  64584  522  23655  59467
64882  183  64586  65044  24553  60262
64860  170  64576  64707  24052  60010
64878  164  64576  65174  25048  59061
64876  167  64575  64317  27434  56996
64854  170  64578  63987  25688  57470
64874  161  64584  64458  22925  58571
64883  174  64584  64576  22682  58388
64878  168  64576  64247  24163  58105
64872  156  64572  63831  24789  58845
64881  173  64578  63066  24678  58941
64880  164  64580  62691  23648  57403
64878  167  64575  62742  21617  55996
64870  168  64582  62772  19727  56182
64868  168  64583  62368  17789  57629
64877  180  64569  62163  16277  57863
64877  168  64587  61404  15721  56533
64875  175  64584  60952  14697  59188
64859  167  64585  60579  13833  59685
64875  172  64587  59945  11916  59716
64880  172  64582  59307  10303  60726
64865  167  64577  59830  9674  60681
64870  184  64583  60306  10807  61264
64883  179  64570  60294  11025  62313
64881  166  64565  58555  11584  61927
64882  166  64568  56814  12549  59630
64863  163  64577  56900  13433  58674
64879  170  64582  57707  14509  60264
64877  181  64577  58229  16411  61861
64871  172  64582  58828  17554  62049
64888  181  64571  56576  19481  62446
64882  161  64577  56571  18154  63314
64869  166  64573  57839  17281  61803
64886  176  64574  60115  17416  60502
64863  168  64586  60706  17957  59443
64863  171  64580  59840  18625  59332
64869  169  64587  59687  18776  59231
64869  166  64575  60103  19037  58785
64884  175  64575  60808  18683  59311
64869  177  64584  61702  17925  60818
64883  166  64573  62918  16412  62051
64889  177  64585  63931  14658  62381
64888  170  64578  64200  13823  62208
64865  163  64592  64266  13246  61614
64877  164  64575  64191  13341  61303
64882  169  64580  64524  14311  60944
64875  162  64574  64508  15378  61350
64875  169  64572  64549  15804  61521
64885  167  64573  64248  16616  61115
64869  164  64578  64156  18564  60907
64864  162  64573  65059  21334  59912
64867  179  64572  73  23321  59701
64875  173  64569  856  23437  58924
64886  178  64564  356  23303  59475
64870  162  64585  65173  22769  60671
64871  163  64567  64686  24044  59662
64879  174  64573  63969  26785  57763
64872  166  64570  64154  26133  58613
64871  166  64585  64343  24741  60012
64863  184  64576  64185  24883  60260
64880  159  64570  64062  25232  59435
64870  168  64579  63550  25280  58421
64864  181  64575  63316  24662  57173
64884  176  64568  62941  23002  56567
64876  172  64590  62377  21022  56309
64870  166  64580  62123  18537  56119
64866  166  64582  61873  16660  56710
64897  177  64570  61456  15860  58314
64872  178  64565  61332  15506  59140
64862  179  64582  61421  15494  59681
64883  172  64583  60759  14306  59615
64888  169  64576  59996  13597  59887
64861  176  64580  60151  12836  59605
64877  162  64572  59711  12644  61763
64871  168  64572  59198  12625  63168
64894  171  64567  58909  12504  63132
64872  156  64575  58733  13581  61493
64872  173  64580  58185  14733  61193
64861  176  64567  57391  15282  62528
64870  163  64583  57251  16163  62300
64875  161  64587  58068  16690  62475
64870  168  64584  58452  17995  63014
64881  158  64584  56987  19527  62896
64881  170  64589  56888  16389  64027
64873  173  64580  57553  16206  63603
64863  179  64575  58702  16352  62114
64868  169  64574  59423  16819  60624
64876  172  64590  60009  17787  59679
64868  161  64576  60507  18786  59763
64873  172  64580  60989  19852  59998
64871  166  64574  61409  19524  61282
64876  172  64585  61959  18487  62524
64882  169  64577  62969  16858  63235
64873  167  64584  63379  15062  62476
64864  172  64584  64403  14353  61435
64876  165  64580  65215  14373  61396
64870  175  64568  65170  14749  61782
64868  168  64572  64541  16338  62609
64878  169  64586  64501  17886  63361
64878  169  64582  744  18644  63646
64886  176  64584  1003  18111  64104
64865  167  64591  736  18262  63319
64866  167  64585  403  19560  62260
64869  167  64581  138  21233  60843
64872  184  64574  1315  22577  59890
64877  171  64577  914  23487  59909
64886  174  64578  525  23426  60349
64876  179  64577  461  22198  60186
64869  166  64597  64389  25143  57674
64876  171  64579  63250  25184  57630
64875  176  64577  63827  22630  58998
64877  180  64584  63312  23452  59373
64889  168  64585  62745  24495  58894
64881  171  64584  62380  24692  58571
64875  177  64589  62593  24324  57372
64884  176  64573  62845  23906  56478
64876  167  64586  63131  22617  56594
64881  168  64582  63200  21061  57449
64867  164  64576  62842  19599  59060
64889  163  64575  62239  18534  60693
64886  188  64576  61862  17707  61258
64872  169  64583  61596  17417  62360
64864  179  64579  60944  16468  63105
64874  149  64576  60001  16168  61936
64871  171  64562  59835  15023  62374
64858  170  64576  59859  13351  62420
64881  164  64577  59711  12093  62102
64872  169  64577  59198  11895  61781
64865  168  64578  58596  11449  62236
64852  173  64586  57541  11440  62186
64871  174  64579  57012  12662  61554
64868  168  64579  57873  14275  60973
64873  184  64590  58561  15643  61364
64880  186  64579  58673  15957  62579
64885  172  64586  57330  17535  62350
64877  186  64583  56339  17140  63046
64870  178  64588  58329  15473  63661
64885  175  64587  58651  17351  62620
64879  176  64589  58121  17569  62107
64877  171  64569  58198  17988  59774
64869  173  64583  59298  18545  57598
64875  180  64581  60503  19642  56712
64866  168  64580  61129  19842  57979
64883  165  64580  61394  19435  59518
64869  171  64591  61760  18564  61641
64878  171  64578  62216  17556  62836
64869  170  64588  62626  16143  62658
64875  180  64590  63064  15539  61450
64875  177  64593  64132  15483  60582
64884  165  64596  64226  15709  60706
64881  170  64586  63759  16236  61701
64867  177  64587  63988  17296  62156
64881  167  64582  64678  18205  62173
64871  163  64581  64923  19559  62320
64876  171  64586  64891  19512  62307
64864  167  64582  64575  20400  61644
64886  167  64588  64132  22591  60664
64863  179  64582  63989  23391  60381
64876  175  64585  64199  24107  60168
64867  175  64578  31  24272  59254
64883  166  64589  995  25648  56541
64878  163  64595  64995  28284  54803
64877  175  64580  63648  26898  56116
64879  172  64582  62452  25265  57859
64870  180  64587  62073  25256  59040
64886  171  64582  61564  25287  59828
64888  186  64576  60642  25210  58405
64883  169  64586  59717  24349  57022
64884  173  64578  59622  23275  55887
64860  173  64580  60631  22039  55606
64859  165  64567  60934  21051  56109
64865  165  64580  61148  19948  57717
64871  187  64577  60853  18277  58875
64872  181  64577  60173  17260  59180
64872  173  64597  59765  16209  59764
64889  176  64582  59808  15583  62910
64863  180  64565  59373  14723  59696
64870  167  64568  60426  14633  60872
64870  175  64584  60745  13196  61982
64884  176  64574  60143  12619  62763
64859  167  64584  59489  12613  61501
64878  183  64583  58537  12806  61996
64872  173  64581  58184  12415  62869
64876  173  64579  58559  12918  62788
64884  165  64594  59023  14033  62534
64872  172  64579  59154  14761  63399
64868  176  64585  59217  15129  63987
64881  178  64585  57574  17809  63120
64857  170  64591  56242  15804  63870
64881  174  64587  57340  14373  63987
64859  174  64581  58599  15565  63261
64876  168  64580  59538  17239  62511
64880  160  64580  59296  18865  60740
64881  151  64583  59117  19502  59391
64876  165  64590  59861  20447  59214
64871  168  64581  61177  20838  60262
64858  163  64574  62286  20164  61950
64869  174  64585  63288  18947  63371
64867  172  64584  64564  17982  63563
64878  170  64587  65034  17171  63672
64876  165  64585  64670  16528  63266
64872  169  64581  64443  15707  62767
64869  167  64583  64566  16197  62452
64879  175  64584  64820  17165  62500
64878  172  64573  65244  17580  63094
64873  167  64583  65532  18133  63357
64871  174  64590  383  19233  63598
64876  170  64580  729  20048  63697
64878  180  64569  585  21424  62940
64883  169  64591  734  23010  61716
64867  170  64580  284  24206  61294
64883  182  64588  942  24511  61810
64887  185  64589  1494  23635  61661
64894  173  64580  438  25380  58127
64875  170  64586  64354  28781  55335
64883  170  64578  64279  25721  56797
64866  170  64573  64186  24071  58688
64872  167  64579  63821  22936  60012
64877  174  64576  62896  23668  60077
64876  164  64581  61901  24369  59653
64859  169  64579  61649  23877  58287
64877  163  64584  61494  22432  57013
64890  168  64577  61550  20789  56236
64871  163  64578  61532  19088  56496
64866  168  64582  61070  17711  58028
64879  168  64577  60626  16845  59271
64875  165  64588  60325  16338  59552
64883  168  64589  60084  16243  60206
64882  167  64572  59501  15557  59237
64866  165  64575  59000  14918  62162
64879  171  64583  58811  14003  61907
64869  175  64577  58965  13222  62429
64880  174  64577  59094  12471  61880
64888  166  64566  59050  12014  61751
64871  182  64576  58830  12107  61981
64878  173  64582  57874  12724  62126
64870  168  64575  56894  13760  61642
64869  174  64577  57037  15033  61592
64879  184  64579  57780  15808  62101
64880  173  64582  58601  16775  62566
64881  160  64571  57153  19733  62056
64880  170  64576  55997  17637  63533
64884  181  64573  56983  15583  63922
64879  176  64583  58340  15965  62725
64887  170  64571  58613  16561  61903
64886  170  64580  57053  16903  61141
64871  175  64578  55970  17194  60111
64874  177  64590  57034  18772  58298
64863  173  64576  59206  20949  57786
64877  164  64582  61742  21022  59126
64870  173  64580  63645  19845  61486
64884  183  64586  64096  18333  63303
64882  167  64579  64331  17467  63737
64868  178  64585  64327  16844  62752
64881  176  64583  64273  16328  62081
64874  164  64579  64127  16227  61277
64878  163  64577  65037  17618  61136
64874  179  64586  942  18052  62357
64867  166  64592  559  18197  63686
64878  166  64571  65400  18519  63679
64885  168  64577  65484  19398  62614
64878  167  64577  190  20093  62173
64875  164  64572  71  21465  61401
64883  173  64572  65096  22478  61068
64868  168  64574  64808  23444  60651
64881  169  64576  65415  22874  60562
64871  176  64586  65383  22864  58742
64871  180  64580  63675  26076  55248
64862  176  64581  62733  25942  54557
64867  166  64595  62724  23319  56712
64880  171  64579  63226  22221  58010
64857  171  64575  62149  22053  59340
64875  172  64584  61139  22534  59595
64865  162  64588  60755  22759  59540
64893  180  64585  60943  22328  58978
64867  179  64571  61441  21577  58059
64877  174  64575  61554  20571  57506
64869  166  64578  61355  19294  57921
64871  176  64582  60866  18104  58846
64874  166  64582  60568  16918  59725
64877  186  64571  60221  16053  60762
64891  174  64567  59488  15410  63091
64877  171  64576  59917  14802  61579
64887  182  64595  60122  14055  61416
64873  175  64579  60021  12802  61544
64877  173  64573  59454  11952  61532
64874  161  64582  58845  11676  61016
64865  182  64577  58518  10656  61436
64878  167  64584  58243  10367  60477
64862  170  64573  56987  12351  59072
64884  177  64584  55563  13435  59513
64875  164  64574  55314  15580  60948
64882  174  64579  55444  17311  62536
64892  170  64579  54250  20674  62368
64879  173  64577  53199  20990  62045
64875  168  64573  54828  17524  60702
64879  168  64585  57644  15706  59857
64874  164  64580  58970  15867  60814
64885  167  64569  58473  17690  61239
64869  167  64580  57947  19270  60245
64874  170  64578  58934  19799  60252
64883  169  64571  60132  20263  60114
64872  178  64577  61442  19362  60827
64876  171  64571  62448  17903  61842
64881  170  64585  62997  16264  62635
64880  169  64580  63072  15296  63196
64884  179  64575  63312  14607  63605
64879  176  64578  63388  14230  63706
64867  163  64567  63413  14764  63015
64871  179  64576  64157  15913  62557
64889  175  64576  64948  16405  63323
64878  166  64578  64448  17273  64092
64860  178  64583  63909  18490  63559
64871  172  64578  64257  19007  62912
64890  155  64573  64992  20198  62001
64886  177  64569  64907  21664  60912
64887  168  64577  65134  23078  60213
64880  165  64582  64832  24038  59984
64881  172  64582  64766  24042  60356
64889  173  64582  64687  23214  60358
64887  168  64586  62457  26013  57873
64888  174  64581  61353  26646  57466
64874  178  64581  62115  23765  58698
64889  170  64583  62419  22915  59474
64869  167  64586  62059  23547  60408
64875  170  64582  61444  24622  60683
64876  168  64583  61260  24597  59747
64882  175  64572  61624  23376  58464
64880  162  64567  61749  21991  57592
64877  176  64581  61752  20178  57453
64889  171  64581  61360  18515  58499
64881  155  64589  60441  16919  59632
64867  173  64585  59750  15921  60414
64884  171  64581  59493  15325  60686
64878  184  64582  60052  14314  60507
64885  171  64581  59278  13060  61702
64857  154  64581  59522  13077  62282
64876  174  64586  58958  12838  63318
64864  152  64593  58755  12968  63725
64888  156  64594  58234  12873  62258
64876  158  64588  57438  12727  60855
64865  171  64588  56597  12918  59984
64885  165  64581  56065  13696  59144
64889  170  64596  56058  14614  58836
64872  171  64581  55930  15461  59235
64888  179  64595  55360  15801  59435
64863  179  64580  54810  18065  58747
64869  168  64578  54122  19385  59250
64868  174  64571  55717  16748  61329
64868  180  64584  57343  16099  62032
64862  185  64587  59669  16038  62049
64880  177  64576  60831  16585  61186
64879  169  64581  60319  17637  60563
64870  180  64574  59602  18346  60833
64875  179  64578  59715  19414  60740
64869  176  64570  60556  18834  60856
64887  182  64577  62616  18349  61738
64864  170  64576  63066  17098  63421
64865  160  64568  63053  15530  64286
64880  173  64579  62971  14146  64140
64873  167  64569  63138  13944  63335
64872  165  64569  63825  14949  63265
64874  174  64578  64435  15665  63628
64869  163  64571  64221  16568  64183
64883  165  64582  64111  16888  64866
64870  155  64591  64149  17507  64007
64871  168  64578  64420  18223  63263
64881  169  64571  64562  19005  63106
64882  173  64571  64018  20476  63013
64864  165  64579  64056  22762  62254
64880  158  64579  63786  24370  61183
64875  180  64572  63929  24046  60937
64862  167  64584  64433  22994  60524
64876  169  64584  63159  25461  57919
64885  169  64579  61411  27775  56111
64884  169  64570  61806  24606  57947
64891  182  64584  62535  23129  58769
64872  180  64595  62628  23716  59657
64867  156  64588  61886  24502  59996
64866  179  64577  61248  24375  59489
64880  161  64576  61135  23532  58491
64887  168  64572  61028  22154  57593
64862  182  64577  61209  20169  57786
64877  177  64565  61100  18504  58650
64875  181  64568  60571  17013  59803
64879  164  64566  59987  15842  60926
64888  171  64585  59631  15094  61104
64889  184  64583  59353  14546  61481
64884  177  64584  58926  12841  61731
64876  161  64576  59396  11896  61840
64875  167  64584  59240  11255  61698
64877  167  64582  58995  11062  61916
64894  177  64573  58918  11725  61508
64865  170  64576  58698  11817  61848
64888  179  64583  57054  12659  61718
64881  164  64577  56050  13660  60933
64871  165  64578  56268  15549  60073
64881  177  64585  56107  16901  61123
64878  168  64575  56611  16381  61929
64882  178  64583  56084  16551  61511
64886  174  64588  54662  20301  59417
64871  171  64571  56163  17795  61496
64859  175  64584  58328  17824  62642
64873  172  64584  59253  18208  62595
64868  163  64574  59556  17106  61452
64869  181  64580  59389  17106  59035
64874  162  64573  59733  16924  58562
64865  162  64581  60468  17808  58615
64878  174  64576  61102  18043  59498
64871  164  64577  62016  17576  60798
64870  173  64571  62727  16948  62026
64888  176  64586  63364  16129  62920
64882  164  64586  63799  15255  63299
64884  153  64588  64065  15089  63138
64874  161  64585  64729  15526  63195
64877  163  64587  64260  16174  63317
64867  163  64595  64000  16684  63040
64874  176  64573  64182  17148  62756
64883  169  64577  65291  17653  61231
64876  186  64571  1439  18436  59510
64866  180  64576  1632  18634  59660
64879  167  64574  0  19306  60535
64875  186  64589  62719  20686  60961
64880  168  64579  61413  21541  61036
64877  185  64582  61647  21883  60737
64872  161  64575  63170  22103  59917
64863  178  64588  62629  25623  57599
64872  172  64573  60967  27706  55323
64883  176  64591  61589  25035  56118
64880  159  64584  62939  22790  56957
64869  163  64584  64004  21956  57982
64873  159  64578  62956  22590  58156
64872  168  64583  61358  23212  57930
64877  153  64576  61014  22892  57938
64886  177  64577  60853  21512  57628
64870  149  64576  61054  19689  57801
64859  157  64583  61219  17923  58172
64878  156  64583  61145  16343  59497
64874  172  64582  60804  14860  60532
64888  167  64584  60476  13971  61013
64865  165  64590  60629  13209  58042
64883  177  64572  59077  12187  60963
64866  165  64580  58402  12684  59854
64870  169  64591  58347  12988  59361
64885  184  64569  58920  12546  59784
64877  170  64578  59172  12337  58687
64890  156  64594  58340  11348  58908
64879  178  64585  56403  11401  60532
64871  165  64574  54429  12272  62077
64890  171  64576  54025  13531  62294
64890  180  64569  54183  15591  60909
64869  175  64581  55354  16854  60506
64873  168  64588  55071  19913  60263
64868  162  64598  54809  19783  60487
64875  168  64584  56144  17974  61055
64878  171  64582  57872  16945  61744
64883  190  64573  59572  16253  61189
64873  167  64594  59095  17478  59989
64875  178  64588  58747  18762  60100
64883  160  64564  58873  19621  60805
64876  175  64586  59197  19947  61346
64869  180  64579  59793  18825  61790
64881  164  64581  61669  17464  62198
64882  174  64575  63405  15438  62569
64885  166  64590  64210  14212  63138
64872  173  64571  64268  13068  63898
64884  174  64576  63800  12955  64605
64877  177  64586  63442  13442  64610
64890  176  64581  63423  14563  63885
64882  170  64580  63943  15647  63345
64881  172  64577  63757  16911  63156
64882  167  64588  63614  17538  63664
64884  169  64572  64537  18398  62686
64869  165  64572  65527  19327  61095
64874  167  64573  64918  21245  60151
64877  168  64574  63861  22172  59396
64873  172  64580  62982  22600  58947
64887  168  64571  63002  22416  59356
64892  164  64579  63498  22957  58498
64874  170  64582  61652  25555  56692
64886  165  64580  60746  24050  56908
64871  170  64570  61217  22607  58177
64885  172  64582  61147  22508  58626
64875  166  64570  60415  23120  57999
64870  180  64585  59968  23513  57067
64873  180  64580  60175  23098  56151
64879  166  64580  60060  22767  56178
64864  172  64584  59990  21146  57355
64885  176  64581  60373  19365  58213
64865  166  64578  60494  17438  58907
64859  178  64584  60041  16221  59962
64869  184  64568  59721  15752  60127
64860  181  64576  59332  14767  60631
64873  170  64570  59296  13760  60778
64885  172  64575  59215  12855  60564
64885  171  64582  58732  11453  60728
64873  180  64574  57883  10806  61188
64879  164  64580  56687  9789  61422
64872  173  64577  56447  9942  60797
64868  161  64583  56722  10729  61581
64883  173  64577  56729  12650  61065
64879  181  64567  55828  14281  60772
64867  172  64567  54780  15341  61407
64884  162  64563  54303  16417  61152
64877  181  64572  54936  18378  61313
64877  174  64576  54385  20166  62252
64871  171  64576  55964  17184  63523
64870  166  64575  57478  17150  61827
64868  176  64583  58074  17589  59706
64881  172  64593  58456  18140  58434
64864  177  64587  58376  19102  58270
64885  169  64576  58687  19449  58694
64879  159  64586  59409  19569  59450
64876  166  64573  60186  18608  61093
64880  175  64574  60666  16937  62863
64865  163  64566  61500  14871  63866
64859  166  64578  62359  13146  63381
64892  168  64570  62952  12275  62088
64882  170  64583  63710  11724  61596
64875  174  64562  63479  11379  61765
64874  178  64588  62701  13186  61194
64864  164  64572  62075  16658  61450
64878  183  64575  62363  18753  64048
64870  171  64584  63459  19984  63326
64882  170  64566  64403  20596  61305
64877  184  64583  65228  21100  59498
64878  169  64567  64149  21450  59127
64867  167  64588  62789  22009  58415
64882  167  64581  61930  23163  58307
64873  176  64561  62004  22763  59244
64889  170  64576  62375  21760  58735
64864  168  64575  60488  24741  55743
64875  172  64576  59561  25066  54755
64876  168  64576  60185  22661  56934
64867  168  64576  60445  22864  57917
64884  166  64588  60254  23534  58131
64881  170  64581  59439  23715  57521
64878  178  64586  59127  22575  56720
64873  170  64596  59231  21203  56292
64880  172  64582  59652  19496  56203
64884  176  64586  60301  17659  56840
64864  171  64570  60321  15840  58447
64874  165  64579  59979  14659  59761
64870  169  64581  60079  13756  61052
64871  164  64577  60183  12928  62058
64880  158  64581  59575  12180  62900
64873  167  64579  59589  10628  62676
64879  159  64579  59171  10175  61525
64877  174  64581  58134  10621  61942
64883  170  64577  56849  10872  62199
64870  173  64568  56524  12501  61834
64885  161  64580  56131  14328  60611
64886  160  64581  55703  16241  58872
64867  172  64578  55163  17165  58082
64870  166  64582  55124  17923  58545
64881  164  64578  55168  17760  59043
64881  180  64566  54879  19248  57772
64862  182  64567  54935  19091  57410
64870  178  64580  57007  16728  59406
64863  164  64582  58032  15685  61621
64870  171  64578  59102  16521  61393
64869  177  64583  59623  17871  59853
64881  160  64579  59194  18394  59495
64879  172  64579  58933  18241  59055
64878  169  64576  59718  17237  59466
64870  160  64584  60521  15988  60191
64893  170  64574  61866  15098  61217
64876  173  64577  64113  14363  62462
64882  176  64562  64553  13847  63810
64887  177  64570  64254  13461  64310
64875  170  64587  63684  13141  64325
64871  159  64583  63347  13176  63023
64867  180  64578  64498  13868  61873
64874  164  64578  64456  14912  61832
64890  163  64575  64094  16790  61802
64897  176  64575  64116  18427  61367
64873  181  64587  64506  20191  61234
64876  165  64578  64925  21967  59711
64883  167  64582  64308  22917  58485
64873  172  64585  63727  23432  59338
64865  162  64580  63958  23056  59014
